epoch,total_loss,pde_loss,ic_loss,bc_loss,data_loss,eta,lambda_f,k,C_f
1.160000000000000000e+02,1.389736022949218750e+02,5.541421007364988327e-03,4.969481751322746277e-02,1.116420507431030273e+00,2.236207425594329834e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.170000000000000000e+02,1.360788726806640625e+02,5.506065674126148224e-03,4.864022880792617798e-02,1.087652206420898438e+00,2.244962900876998901e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.180000000000000000e+02,1.384943695068359375e+02,5.839784629642963409e-03,4.850611463189125061e-02,1.111153841018676758e+00,2.252837270498275757e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.190000000000000000e+02,1.395878295898437500e+02,5.790906026959419250e-03,4.980608820915222168e-02,1.120104908943176270e+00,2.259673029184341431e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.200000000000000000e+02,1.413873901367187500e+02,6.022366695106029510e-03,5.165022611618041992e-02,1.135592222213745117e+00,2.266314923763275146e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.210000000000000000e+02,1.366071777343750000e+02,6.125892978161573410e-03,4.797252640128135681e-02,1.090770721435546875e+00,2.273284196853637695e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.220000000000000000e+02,1.311263580322265625e+02,5.690081045031547546e-03,4.692865163087844849e-02,1.036206126213073730e+00,2.281287610530853271e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.230000000000000000e+02,1.405672760009765625e+02,6.091858260333538055e-03,4.881392791867256165e-02,1.128226280212402344e+00,2.286325395107269287e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.240000000000000000e+02,1.391558532714843750e+02,6.040620617568492889e-03,4.671079292893409729e-02,1.115831255912780762e+00,2.290165126323699951e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.250000000000000000e+02,1.436371917724609375e+02,5.967311095446348190e-03,4.731303080916404724e-02,1.159701108932495117e+00,2.293578088283538818e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.260000000000000000e+02,1.307147827148437500e+02,6.300595123320817947e-03,4.690570384263992310e-02,1.030695676803588867e+00,2.295465022325515747e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.270000000000000000e+02,1.437474975585937500e+02,6.537668872624635696e-03,4.630581662058830261e-02,1.161699652671813965e+00,2.294694185256958008e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.280000000000000000e+02,1.381083984375000000e+02,5.902366247028112411e-03,4.895188286900520325e-02,1.102554678916931152e+00,2.295774221420288086e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.290000000000000000e+02,1.322393493652343750e+02,6.430913228541612625e-03,4.943227395415306091e-02,1.043328285217285156e+00,2.296329587697982788e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.300000000000000000e+02,1.409887390136718750e+02,6.118053104728460312e-03,4.801692068576812744e-02,1.132312297821044922e+00,2.295581549406051636e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.310000000000000000e+02,1.340144348144531250e+02,6.296722218394279480e-03,4.884628951549530029e-02,1.061789989471435547e+00,2.295079976320266724e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.320000000000000000e+02,1.370943756103515625e+02,6.169811356812715530e-03,5.189895629882812500e-02,1.089782118797302246e+00,2.292626798152923584e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.330000000000000000e+02,1.418067474365234375e+02,6.646388210356235504e-03,5.054187402129173279e-02,1.138517618179321289e+00,2.290079891681671143e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.340000000000000000e+02,1.376183013916015625e+02,6.518186535686254501e-03,4.793218895792961121e-02,1.099372982978820801e+00,2.288778275251388550e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.350000000000000000e+02,1.363226013183593750e+02,5.909056402742862701e-03,5.151395872235298157e-02,1.083247780799865723e+00,2.284643501043319702e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.360000000000000000e+02,1.427180938720703125e+02,6.413004826754331589e-03,5.251827090978622437e-02,1.146560788154602051e+00,2.281018346548080444e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.370000000000000000e+02,1.302034912109375000e+02,6.008984986692667007e-03,5.125888809561729431e-02,1.022886276245117188e+00,2.278897464275360107e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.380000000000000000e+02,1.396828002929687500e+02,6.807781290262937546e-03,4.978205263614654541e-02,1.119278550148010254e+00,2.277674376964569092e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.390000000000000000e+02,1.305348358154296875e+02,6.295030005276203156e-03,5.457089096307754517e-02,1.023067474365234375e+00,2.277099341154098511e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.400000000000000000e+02,1.307009277343750000e+02,6.414203904569149017e-03,5.285694450139999390e-02,1.026672244071960449e+00,2.274800986051559448e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.410000000000000000e+02,1.323276062011718750e+02,6.572491955012083054e-03,5.438984185457229614e-02,1.041827797889709473e+00,2.270583659410476685e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.420000000000000000e+02,1.344979095458984375e+02,6.438274402171373367e-03,5.601913481950759888e-02,1.062289237976074219e+00,2.266706675291061401e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.430000000000000000e+02,1.366124114990234375e+02,6.421477533876895905e-03,5.224499478936195374e-02,1.087506175041198730e+00,2.263728529214859009e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.440000000000000000e+02,1.338163604736328125e+02,6.693105213344097137e-03,5.354871228337287903e-02,1.058418393135070801e+00,2.261964827775955200e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.450000000000000000e+02,1.387101745605468750e+02,6.680629216134548187e-03,5.701537057757377625e-02,1.104021310806274414e+00,2.260650694370269775e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.460000000000000000e+02,1.350895538330078125e+02,6.524468772113323212e-03,5.428767576813697815e-02,1.070541262626647949e+00,2.260666489601135254e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.470000000000000000e+02,1.356278076171875000e+02,7.074217312037944794e-03,5.595567077398300171e-02,1.074039697647094727e+00,2.262828052043914795e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.480000000000000000e+02,1.337660522460937500e+02,6.575885228812694550e-03,5.342467874288558960e-02,1.057793021202087402e+00,2.264428585767745972e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.490000000000000000e+02,1.366398468017578125e+02,6.891289260238409042e-03,5.466953292489051819e-02,1.085226655006408691e+00,2.265022695064544678e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.500000000000000000e+02,1.372484436035156250e+02,6.574623286724090576e-03,5.590517818927764893e-02,1.089965701103210449e+00,2.266136854887008667e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.510000000000000000e+02,1.358153533935546875e+02,6.810575723648071289e-03,5.498811230063438416e-02,1.076508045196533203e+00,2.266574203968048096e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.520000000000000000e+02,1.319077758789062500e+02,6.840116344392299652e-03,5.502403527498245239e-02,1.037264823913574219e+00,2.267889231443405151e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.530000000000000000e+02,1.362226562500000000e+02,7.246784865856170654e-03,5.621901154518127441e-02,1.079106569290161133e+00,2.269009798765182495e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.540000000000000000e+02,1.346044464111328125e+02,6.163098849356174469e-03,5.582297220826148987e-02,1.063198804855346680e+00,2.270226627588272095e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.550000000000000000e+02,1.364425811767578125e+02,6.498548667877912521e-03,5.802349373698234558e-02,1.079164624214172363e+00,2.272375971078872681e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.560000000000000000e+02,1.304978027343750000e+02,6.838388741016387939e-03,5.437894165515899658e-02,1.023015141487121582e+00,2.275839745998382568e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.570000000000000000e+02,1.339370117187500000e+02,6.847183685749769211e-03,5.064422264695167542e-02,1.060894727706909180e+00,2.278311848640441895e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.580000000000000000e+02,1.307354888916015625e+02,6.774112116545438766e-03,5.777207762002944946e-02,1.021538853645324707e+00,2.280439585447311401e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.590000000000000000e+02,1.348802185058593750e+02,7.116004358977079391e-03,5.860045179724693298e-02,1.062126517295837402e+00,2.280752509832382202e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.600000000000000000e+02,1.273981781005859375e+02,7.121757138520479202e-03,5.388628691434860229e-02,9.919252395629882812e-01,2.281703650951385498e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.610000000000000000e+02,1.335243225097656250e+02,7.049133535474538803e-03,5.360908061265945435e-02,1.053470134735107422e+00,2.281639873981475830e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.620000000000000000e+02,1.353041687011718750e+02,7.127523887902498245e-03,5.822785943746566772e-02,1.066735029220581055e+00,2.280789166688919067e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.630000000000000000e+02,1.324320831298828125e+02,7.418382912874221802e-03,5.905037745833396912e-02,1.037401676177978516e+00,2.278688699007034302e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.640000000000000000e+02,1.345479736328125000e+02,6.669208873063325882e-03,5.431802943348884583e-02,1.063565611839294434e+00,2.275961488485336304e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.650000000000000000e+02,1.328694458007812500e+02,7.840208709239959717e-03,5.391199886798858643e-02,1.047524690628051758e+00,2.272578030824661255e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.660000000000000000e+02,1.403510437011718750e+02,7.312407717108726501e-03,5.492220818996429443e-02,1.121616363525390625e+00,2.269718199968338013e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.670000000000000000e+02,1.341870269775390625e+02,7.052083034068346024e-03,5.786266922950744629e-02,1.057075858116149902e+00,2.269317060708999634e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.680000000000000000e+02,1.314410095214843750e+02,6.795383524149656296e-03,5.747718364000320435e-02,1.029937863349914551e+00,2.269950509071350098e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.690000000000000000e+02,1.335721435546875000e+02,6.900765933096408844e-03,5.465669929981231689e-02,1.053921341896057129e+00,2.271433621644973755e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.700000000000000000e+02,1.299902954101562500e+02,6.949080619961023331e-03,5.684023723006248474e-02,1.015840888023376465e+00,2.272218763828277588e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.710000000000000000e+02,1.361357574462890625e+02,6.770023610442876816e-03,5.121929571032524109e-02,1.082942605018615723e+00,2.271957099437713623e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.720000000000000000e+02,1.240944213867187500e+02,7.228599861264228821e-03,5.269692838191986084e-02,9.608642458915710449e-01,2.273830026388168335e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.730000000000000000e+02,1.291033935546875000e+02,7.899907417595386505e-03,5.256403237581253052e-02,1.011197447776794434e+00,2.272724509239196777e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.740000000000000000e+02,1.330025024414062500e+02,6.763008888810873032e-03,5.739308148622512817e-02,1.045707583427429199e+00,2.269244045019149780e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.750000000000000000e+02,1.354919586181640625e+02,7.366665173321962357e-03,5.509264767169952393e-02,1.073215723037719727e+00,2.266113013029098511e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.760000000000000000e+02,1.301424560546875000e+02,6.919311359524726868e-03,5.295150727033615112e-02,1.022053122520446777e+00,2.264199703931808472e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.770000000000000000e+02,1.310049743652343750e+02,7.450960576534271240e-03,5.272309854626655579e-02,1.030951619148254395e+00,2.263749986886978149e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.780000000000000000e+02,1.372147827148437500e+02,7.900824770331382751e-03,5.804919824004173279e-02,1.087853789329528809e+00,2.262449413537979126e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.790000000000000000e+02,1.274447860717773438e+02,7.260214537382125854e-03,5.407329648733139038e-02,9.941198825836181641e-01,2.262546569108963013e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
1.800000000000000000e+02,1.309555358886718750e+02,7.083447650074958801e-03,5.614582076668739319e-02,1.027358531951904297e+00,2.260510474443435669e-01,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
